"i","j","x"
51,1708,0.922680095969371
53,1708,4.00928787491003e-06
54,1708,0.00092206656639114
59,1708,0.104032566663031
64,1708,1.21887001635113e-06
66,1708,0.935581718752039
67,1708,2.63492554789328e-08
68,1708,2.82046251018125e-07
72,1708,0.0205247917136695
74,1708,0.0742515017834752
76,1708,0.00248990443089233
77,1708,9.03333798638167e-07
78,1708,0.0063897155163762
86,1708,4.20354056548807e-12
95,1708,0.00564177896015927
97,1708,0.0018975528381743
98,1708,0.411771036386236
99,1708,0.00308696002684538
100,1708,4.79960758614725e-05
101,1708,6.57506779286022e-07
103,1708,0.175653082408001
105,1708,0.226357504697465
106,1708,1.20267400137229e-11
108,1708,3.64461589881726e-18
109,1708,5.02321054317007e-09
111,1708,0.653233155690023
5,1709,1.11385835527709e-06
6,1709,0.172333798347669
8,1709,0.0475858610205067
17,1709,0.999853713762627
18,1709,0.999787973488352
22,1709,4.86254584538338e-09
29,1709,0.013914293162615
30,1709,3.1589700675465e-09
31,1709,0.0813055544878317
36,1709,0.503576106169064
40,1709,0.0136087469996057
49,1709,0.00194999665377988
50,1709,0.000109632753183817
52,1709,0.0608969244264823
53,1709,2.02685613254855e-05
55,1709,0.992643421215749
59,1709,0.00144338432179471
69,1709,4.29995412514227e-15
71,1709,8.25727209429417e-05
73,1709,2.30940607067728e-05
74,1709,0.114597994422188
77,1709,8.02493553948978e-05
79,1709,0.151715760147505
81,1709,0.000152685968562847
86,1709,0.0141227088237641
87,1709,0.000191426230622249
90,1709,0.000103022010280494
92,1709,1.23630048745526e-06
94,1709,0.0016027257942183
100,1709,4.08056422688743e-07
3,1710,0.999947283030619
4,1710,0.996744259641542
8,1710,1.84577028918498e-06
9,1710,7.6678736804917e-05
11,1710,0.015437628222784
13,1710,0.99992335860099
17,1710,0.013227914826697
18,1710,0.000214083943930263
21,1710,0.292748290825959
26,1710,8.59015925406346e-08
27,1710,7.03970573291006e-08
28,1710,1.91931040758035e-06
29,1710,0.924933239775087
31,1710,0.00975298373684686
38,1710,0.0107292887339573
40,1710,0.0267728591244301
43,1710,0.999872411598644
45,1710,0.953971528275834
46,1710,0.230710567639123
51,1710,0.228456953856876
52,1710,0.0384035665634505
56,1710,0.0227849739955957
58,1710,1.0010488688217e-05
59,1710,0.0674614319216676
66,1710,0.103906436231287
67,1710,3.70873450495649e-10
70,1710,9.75929291463408e-05
72,1710,1.21835360730232e-09
78,1710,0.0790759623826002
86,1710,0.794667359672777
91,1710,0.0976369038535197
92,1710,0.0398339401147287
94,1710,0.018507598600857
97,1710,0.00441370507051777
98,1710,0.119892002937322
102,1710,0.000128495798244753
103,1710,0.0198918088912182
105,1710,0.039225478264551
106,1710,0.0109270885634634
111,1710,0.250965950595435
1,1711,0.996147562922612
2,1711,0.0302478022325063
8,1711,0.0219575917332631
11,1711,0.133598559016957
12,1711,0.064698562953319
17,1711,2.28826299902732e-05
22,1711,2.55938197289253e-07
23,1711,0.0497917675512266
29,1711,1.0330233875862e-09
31,1711,0.00143358032001857
34,1711,0.0209187539534729
38,1711,0.0144016743354149
39,1711,8.59866240098678e-05
41,1711,4.27096948978867e-05
43,1711,3.66283734069723e-07
44,1711,0.788168294925839
48,1711,0.00267902502887654
52,1711,2.05028917313401e-05
53,1711,0.000453905851208763
57,1711,0.0489069121533187
58,1711,0.998605669063828
59,1711,0.133690312904263
60,1711,5.62004559143638e-05
61,1711,1.77923849507602e-08
63,1711,2.08667709625245e-05
64,1711,0.0332624569477899
65,1711,0.0144726487466239
66,1711,0.235816756829114
69,1711,4.5659470685324e-14
72,1711,0.0384569518154617
74,1711,0.0706665098212181
75,1711,1.69024026259358e-05
77,1711,4.67308474083298e-06
78,1711,4.66252341044579e-06
79,1711,0.000199119195707989
81,1711,0.188952802334598
83,1711,0.00856382177780267
85,1711,0.0810117506925921
90,1711,0.00218948953290402
94,1711,0.00928639584627786
97,1711,0.000723028823127837
99,1711,0.104161215047889
100,1711,0.00142301751833456
103,1711,0.10602847171415
104,1711,0.00117939517703428
108,1711,0.0180043059644735
111,1711,0.305000019900379
1,1712,6.20893873919577e-07
2,1712,0.186676850841255
3,1712,6.01368073724073e-05
4,1712,0.0209603246185515
6,1712,6.29104537331318e-07
7,1712,1.1035339572545e-08
8,1712,0.00170939024206579
10,1712,5.56615815204694e-08
11,1712,0.332237149665026
12,1712,5.7087803807538e-05
13,1712,1.13657030606091e-15
14,1712,0.00249365305336348
15,1712,0.00788443742816894
16,1712,5.23759571185507e-06
17,1712,0.00697216397052113
18,1712,0.000396577632705447
19,1712,0.465070369687102
20,1712,0.332073377210658
21,1712,0.00533146191876912
22,1712,0.224400258495352
23,1712,0.000136720704019209
24,1712,2.61043076897094e-06
25,1712,0.590907159189502
26,1712,2.98051526026722e-06
27,1712,2.69396396234521e-08
28,1712,2.06585764611288e-07
29,1712,1.95028463499483e-05
30,1712,4.98435957942009e-06
31,1712,1.53179330178372e-05
35,1712,1.75291071308165e-12
36,1712,0.577639919833401
37,1712,0.0233599418226593
38,1712,2.88948652507314e-05
40,1712,0.128573416830972
41,1712,9.86750154952755e-17
43,1712,0.000453638837975051
44,1712,0.0468538411600498
45,1712,3.15456925018342e-06
47,1712,0.746100001084553
48,1712,6.57282354572566e-08
49,1712,0.000219465594854574
50,1712,6.33675635364688e-07
51,1712,0.147361073567248
52,1712,4.44794496707537e-05
53,1712,0.999018254487143
54,1712,1.26497690847106e-08
55,1712,0.000199080551088164
56,1712,0.119087278691593
57,1712,0.0790334758891054
58,1712,0.0527893702654074
59,1712,0.00275285775660755
60,1712,0.0217603495056359
61,1712,0.997785677308025
62,1712,1.06423612578232e-05
63,1712,0.116025295498499
65,1712,2.3852848602679e-05
66,1712,0.240728549507813
67,1712,2.16972697820826e-10
68,1712,2.69606482061041e-05
69,1712,1.00647956169659e-12
70,1712,0.285661861911888
72,1712,0.0899726181691192
73,1712,7.55315873431083e-07
74,1712,0.00152016515882308
75,1712,2.0139126588518e-07
76,1712,1.52448751982658e-07
77,1712,4.01395284606026e-07
78,1712,1.94652449628479e-06
79,1712,0.83427138419233
82,1712,1.86526786639833e-15
83,1712,5.42102264286219e-06
84,1712,0.583315661827961
85,1712,0.614865239641226
86,1712,0.00078795028283628
87,1712,2.39529261144623e-07
88,1712,0.00203867988524369
89,1712,0.00368789279865103
90,1712,0.000474544517765156
92,1712,1.87409745430275e-09
93,1712,0.900160384356942
94,1712,2.524691688795e-06
95,1712,0.146342592830469
96,1712,0.99128742191062
97,1712,0.998819220556628
98,1712,0.814143695881484
99,1712,0.00523772802602066
100,1712,0.999727083068755
101,1712,0.065792465068498
102,1712,0.668909146526572
103,1712,0.428680877479784
104,1712,0.00231308048491961
105,1712,0.255080524413762
106,1712,0.927772453750901
107,1712,0.0197721472938957
108,1712,4.30266807098842e-07
109,1712,1.38715784885503e-07
110,1712,0.960039027662339
111,1712,0.0567892236781505
1,1713,0.00255693946371419
16,1713,0.00154992554754365
18,1713,0.00699026547498738
20,1713,0.776016376246164
25,1713,0.192329848106082
26,1713,3.53592972543565e-06
27,1713,2.85009614169802e-07
28,1713,0.00247444051672868
29,1713,0.000282147415487319
31,1713,0.114077958968653
34,1713,0.249182893143258
37,1713,0.475796532945452
40,1713,0.0588486109518274
45,1713,0.119451896034384
46,1713,0.142093617887106
48,1713,0.00105273821523206
53,1713,5.33147365823463e-05
57,1713,0.0749755680271431
58,1713,3.25858009272655e-08
60,1713,0.999684844233152
64,1713,1.46684677665492e-06
66,1713,0.000502741538471225
71,1713,3.24221249907129e-12
74,1713,0.269630381311299
76,1713,0.489125375705196
78,1713,8.59301668465793e-06
83,1713,1.87100379756798e-05
84,1713,0.19910309199857
86,1713,0.0651162059053429
90,1713,0.0143809394039198
94,1713,0.994481029023147
99,1713,0.162964511631357
109,1713,0.106367755285788
7,1714,0.000167475633216221
11,1714,0.128492288569581
17,1714,1.37606442019598e-06
18,1714,0.0135207227909562
21,1714,0.579618975832012
35,1714,0.000105278720330274
38,1714,3.40656600425775e-07
40,1714,0.060951114178343
46,1714,0.0316255460048647
53,1714,0.00657007386543422
54,1714,0.473019272830091
56,1714,0.0174473285085217
68,1714,0.0468646925808821
75,1714,0.0129957154573042
77,1714,3.54473714538673e-06
78,1714,0.996842623492397
83,1714,0.00023337761307145
90,1714,0.984977857882872
91,1714,5.9443883014832e-11
93,1714,0.0363108712429882
97,1714,0.000323859155084475
98,1714,0.00114181415622575
99,1714,0.00209124657720456
101,1714,0.0180690469922554
102,1714,0.000374878457415052
2,1715,0.127823393022674
8,1715,0.172101689428842
11,1715,0.000505017916128339
12,1715,0.139669822306339
14,1715,0.999996430923146
15,1715,0.621993609688132
16,1715,0.0194103147398402
17,1715,1.65331444471138e-05
18,1715,5.44112226119356e-07
23,1715,0.0521317450056277
24,1715,0.156862846160287
25,1715,0.0189945041601204
27,1715,0.000811598925115178
29,1715,0.238475444717395
31,1715,0.00576890563506168
34,1715,0.00094711837534563
38,1715,0.0776927107777539
39,1715,7.66632022669769e-06
44,1715,0.613673737781115
45,1715,9.27246242848836e-05
46,1715,0.0198908470279315
47,1715,0.665833904499936
49,1715,3.51973856645812e-06
51,1715,0.0874370164439346
52,1715,0.0149656852580875
53,1715,0.000309834606399305
54,1715,0.796213848594998
60,1715,2.1532796950762e-07
73,1715,3.34591377027653e-06
74,1715,0.0488293849305431
75,1715,0.999723105937958
83,1715,4.40758395219915e-08
86,1715,0.0435236484840909
94,1715,0.00769363870830244
100,1715,0.00284184064910631
101,1715,0.00198241088467946
103,1715,3.73799535139128e-08
104,1715,0.0059450106002445
105,1715,0.0276819466102814
1,1716,0.0354286491245621
10,1716,0.351802858060678
15,1716,0.399842073283938
17,1716,9.42542343801856e-05
18,1716,5.56244786628173e-05
19,1716,0.0559750397970823
24,1716,0.0631163386955943
27,1716,0.0247003623433585
30,1716,0.0597519120217987
31,1716,1.31677902508566e-05
35,1716,0.999999994458195
45,1716,0.105759396608124
46,1716,0.517999030032625
49,1716,0.00134021530222305
51,1716,0.23707552234873
54,1716,0.283842590528819
62,1716,0.00192758333937431
66,1716,0.00573064808274311
67,1716,0.999876000304105
68,1716,0.917771489123753
69,1716,9.85585074163704e-05
71,1716,0.0121176389940556
72,1716,0.00281230630286891
83,1716,0.999963262405699
86,1716,0.0274533433916758
95,1716,0.0830481185712549
97,1716,0.00013430487256474
98,1716,0.0896025710118431
99,1716,0.0525059274169831
103,1716,0.363276061330848
104,1716,0.0256259121689902
105,1716,0.100543679701833
106,1716,0.371405083815472
111,1716,0.202775681924644
1,1717,0.045613713490445
6,1717,0.175036606791529
8,1717,3.51684608303173e-08
11,1717,0.250180887902325
12,1717,0.186800477112278
15,1717,0.658804999849607
18,1717,9.33825520318105e-09
21,1717,0.00178216385734626
27,1717,7.19613680150925e-07
29,1717,1.80724239449814e-07
31,1717,8.66423208581371e-05
40,1717,0.302413005941376
50,1717,0.0703077843801791
52,1717,0.0573208190676033
53,1717,1.09597651229788e-11
54,1717,0.0378137205489384
55,1717,0.120727846481083
56,1717,0.644465043066735
71,1717,0.00047722027608015
74,1717,0.242796280918167
77,1717,0.0010745266353095
83,1717,0.000282244303363693
86,1717,0.136334362746142
90,1717,2.87770968154443e-05
91,1717,0.126863176958132
94,1717,0.0067121588692645
97,1717,0.000109049894970608
98,1717,0.330856740464363
101,1717,0.997562827427717
104,1717,0.998965138368162
105,1717,0.921397264172029
107,1717,0.597348443129136
108,1717,0.999837909093569
7,1718,0.0072527079876613
11,1718,0.0538487800755691
13,1718,7.79717231106659e-27
16,1718,0.00675689932003306
17,1718,1.17919513102599e-06
19,1718,0.249236205728377
23,1718,0.0519011631781644
24,1718,0.11890398644363
25,1718,0.612733431280096
26,1718,0.304848877031844
29,1718,1.83631052503857e-05
31,1718,0.000247644657844299
33,1718,0.000221504406759697
38,1718,2.29450432576699e-07
40,1718,0.139850443477784
43,1718,0.0138849728300742
46,1718,0.0165715783814552
48,1718,0.992928220108687
49,1718,0.709484023505261
52,1718,0.0831295211465984
53,1718,1.06506508226516e-10
54,1718,0.0680254740439726
56,1718,0.754430743963874
57,1718,0.912414544388205
64,1718,8.11600107083239e-07
65,1718,0.00141168975512787
68,1718,0.0239083735831299
71,1718,5.98448173560789e-05
77,1718,0.999999395182987
78,1718,2.7268076204139e-06
80,1718,0.590623015693436
81,1718,1.79528335033789e-06
83,1718,2.2059216157665e-07
84,1718,0.0129366801698209
86,1718,0.42884003934099
87,1718,5.17013594149813e-09
89,1718,0.000822346127237202
92,1718,4.06623259280643e-07
94,1718,0.0266874034718468
97,1718,0.0481401032215492
99,1718,1.3260526412689e-05
101,1718,0.00269742628359621
105,1718,0.115656858090362
109,1718,0.804342413410502
111,1718,0.0113053966161033
2,1719,0.973600536162684
4,1719,0.0775131228687132
5,1719,5.33293860507125e-08
6,1719,0.840963259798043
7,1719,0.000334525758699805
8,1719,0.000287212698289203
9,1719,6.75871005325527e-05
10,1719,0.125021178076867
11,1719,0.0111562777778667
12,1719,0.0377166293754103
13,1719,0.0123779670497041
17,1719,0.00499922685674132
18,1719,2.52876694738887e-06
19,1719,0.80880618212803
20,1719,0.248833634716165
21,1719,0.0005811327193445
22,1719,0.0448185498206717
26,1719,5.00228621725114e-09
27,1719,0.000223889686376781
28,1719,5.55461844239641e-08
29,1719,0.000521706847427624
30,1719,8.65101976359847e-08
31,1719,0.000524266022900197
32,1719,1
34,1719,0.21715734852877
36,1719,0.163760412106248
38,1719,0.00589786796772893
39,1719,6.36020517449685e-09
40,1719,0.129470927553889
41,1719,9.97972378241585e-09
42,1719,0.999997974723456
45,1719,9.98522442872459e-05
46,1719,0.000986030708569319
48,1719,2.56367625562474e-06
49,1719,0.000250077833283745
51,1719,0.0700323194584063
52,1719,0.0287690180816208
53,1719,2.89031785482754e-06
54,1719,0.0659334910321504
56,1719,0.0160490814033268
58,1719,5.96606313114403e-07
59,1719,0.0511604301153396
60,1719,1.14029682971725e-06
64,1719,0.976869784358148
66,1719,0.0172397454356903
68,1719,0.00516217935807275
70,1719,0.00101146244835204
71,1719,0.993695034735579
72,1719,0.744673860081275
73,1719,1.12298643364896e-07
76,1719,0.000572690634788692
77,1719,9.58423488978144e-06
78,1719,2.72978961950975e-05
80,1719,1.6535575289829e-06
82,1719,1.43916460597226e-10
83,1719,3.74733165047422e-08
86,1719,0.0405510795711763
89,1719,0.852192877628182
90,1719,0.00023199490508403
93,1719,0.0253287738954112
94,1719,0.0486886181785811
96,1719,0.131716540957457
97,1719,6.12277883676903e-06
98,1719,2.64861270726035e-06
99,1719,0.000639572122305927
100,1719,1.9292721897228e-05
102,1719,8.00962170294623e-06
103,1719,0.0485631590764319
104,1719,4.91911331929593e-06
105,1719,0.000223183736116345
107,1719,0.80173801056278
110,1719,0.223051282839143
111,1719,0.191351968030324
1,1720,7.50637953649881e-09
6,1720,6.7312306058922e-06
7,1720,2.2840276339301e-06
8,1720,0.111742076407258
11,1720,0.00216982329343277
12,1720,0.254778281224049
14,1720,7.13582478291859e-08
16,1720,0.0584351655475428
18,1720,1.09551695925884e-05
20,1720,0.474981766154893
22,1720,1.19254910098212e-08
23,1720,0.0738704671510813
24,1720,0.050385311320737
25,1720,0.101055355367551
26,1720,1.57185193581597e-11
28,1720,1.38911059141119e-07
29,1720,0.00108086805767697
31,1720,0.00012869672493931
33,1720,0.0868734229236229
34,1720,0.0937460993152114
37,1720,0.10573349793874
38,1720,0.0272768163704658
39,1720,0.999997215606825
40,1720,0.128664616777328
42,1720,0.00185615240375855
43,1720,1.79994681854999e-06
45,1720,0.0283382443872271
46,1720,0.0381407162917261
48,1720,1.85328300900359e-09
49,1720,0.000922945541589821
50,1720,9.67010877751741e-12
52,1720,0.00877068762693642
53,1720,6.6696801320737e-06
54,1720,5.28769636475145e-09
55,1720,1.51176308382249e-09
57,1720,0.00519632975658699
59,1720,3.46738687080247e-06
60,1720,4.69561795293289e-12
62,1720,0.0118477605402327
64,1720,0.211069043718596
65,1720,8.42115596468361e-07
66,1720,0.000347813221430742
67,1720,4.6667633324583e-06
68,1720,2.07044880833958e-05
72,1720,3.32421532172218e-12
74,1720,0.131016111869114
75,1720,2.17771518746007e-09
76,1720,5.68256752664839e-11
77,1720,1.64052152716792e-05
78,1720,7.22153701813161e-10
79,1720,0.000294167233620942
80,1720,1.49992649105937e-08
83,1720,1.45375164976799e-07
84,1720,0.0501832492138152
85,1720,4.89603174357757e-10
86,1720,0.0166969040574158
87,1720,1.41718330469593e-08
88,1720,0.178392384161944
89,1720,1.69728274224275e-05
90,1720,0.0729973772562469
92,1720,0.810383304542492
93,1720,0.0233683942660681
94,1720,0.00339636471116553
95,1720,0.000252775067271633
97,1720,0.004353400818565
99,1720,0.0120647476831424
100,1720,6.82779380091756e-05
101,1720,0.000937043587872502
102,1720,0.0638491931206015
103,1720,0.04127548992126
104,1720,0.00168022627796103
105,1720,0.0145866531705345
106,1720,0.0316718284734253
107,1720,0.000249201567453668
109,1720,0.0907133821742004
110,1720,5.139268241753e-13
8,1721,0.0330763964097904
9,1721,1.43985520818505e-08
10,1721,0.623029359419944
12,1721,0.000237516938903115
15,1721,0.138434365999253
18,1721,3.13045992014869e-05
22,1721,7.91278739327943e-09
23,1721,0.000281413636822531
26,1721,6.09687368654014e-09
27,1721,0.113241584779292
28,1721,3.34586736815439e-14
31,1721,0.737973934174543
34,1721,0.116090203088662
41,1721,0.999999999087941
45,1721,0.250774468925458
48,1721,3.96416900271513e-09
49,1721,0.00160378867477725
53,1721,0.00127519036427328
54,1721,4.3861680549458e-06
56,1721,3.92143900717174e-07
63,1721,0.993245766130666
67,1721,7.18840281145876e-11
69,1721,0.00796500632127431
71,1721,0.075589232514354
72,1721,2.02401426864302e-06
77,1721,9.83405700013587e-05
86,1721,0.0467139329849157
87,1721,0.0169752110692151
94,1721,2.39219775783908e-07
100,1721,0.0231441270335035
103,1721,0.798567114164458
3,1722,1.04144523302361e-05
4,1722,0.00686176288948056
5,1722,6.97795298549726e-16
6,1722,0.482124490183215
7,1722,0.154734821298107
8,1722,0.0209673860779743
10,1722,0.0103509345863205
11,1722,8.62661275806724e-14
12,1722,0.00382115830841753
13,1722,3.54969350206736e-07
15,1722,8.31349244884617e-06
17,1722,7.88303944637072e-05
18,1722,0.013613627636488
19,1722,0.253555160989516
23,1722,0.0285549622407039
24,1722,2.62438702485061e-07
25,1722,0.000594243128230219
26,1722,1.29287632246623e-06
29,1722,0.0856517925717757
31,1722,0.00106658098550664
33,1722,0.308935924203738
34,1722,0.0584304746729958
36,1722,0.621229229622414
39,1722,0.00178287594955208
40,1722,0.217958670904975
43,1722,0.00170772555725782
45,1722,0.00201725424181269
46,1722,0.00298558014037442
49,1722,5.9802329651532e-06
51,1722,0.0773169119568242
52,1722,0.000575451428588696
54,1722,0.0302175062027344
55,1722,0.00864623044265273
56,1722,0.0153669630971338
60,1722,0.0125152435007351
61,1722,0.0665112182940947
63,1722,0.000989157504872633
65,1722,0.992009896335184
67,1722,0.00594077140244899
68,1722,3.07219712674793e-11
75,1722,0.0194410871464898
77,1722,1.43580840075864e-07
78,1722,0.00317990299464497
79,1722,0.250956283872456
82,1722,1
86,1722,0.00239661064917196
87,1722,1.40279895481238e-06
88,1722,2.72383864167332e-06
94,1722,0.000221508580675643
95,1722,9.4369433902961e-09
104,1722,0.00287020409383288
1,1723,8.63648776168856e-07
5,1723,1.10545991838351e-08
7,1723,4.58979531251123e-05
8,1723,0.976516190175328
11,1723,0.163708710678604
12,1723,0.935447418167974
14,1723,0.000959080503986703
16,1723,0.114177763221521
18,1723,0.00216528085527656
21,1723,0.015164416264238
22,1723,0.973465881055482
23,1723,0.98053426753349
24,1723,0.977093174442773
25,1723,0.477307418522023
26,1723,0.00377508854321458
29,1723,0.282786362385639
30,1723,0.512115208032837
31,1723,0.659911971135264
33,1723,0.928979436839307
34,1723,0.9269055518107
37,1723,0.859326444679102
38,1723,0.0166623533995312
40,1723,0.845972755169762
42,1723,5.60105396726207e-09
43,1723,6.0626302075278e-07
45,1723,0.00406936266154951
46,1723,0.809392052282219
48,1723,0.118681353090764
49,1723,0.702395830071671
50,1723,0.997525336450019
52,1723,0.545616930464266
53,1723,0.00127608803447942
54,1723,0.22390664199566
55,1723,1.50885500536105e-05
57,1723,0.391424558730601
59,1723,0.636812342354489
60,1723,0.000254794448954166
62,1723,0.932335045223157
64,1723,7.66149060254211e-07
65,1723,0.114868507427138
67,1723,0.00224408148764182
68,1723,0.333906807342289
72,1723,0.659892110330704
74,1723,0.907353762028139
75,1723,2.67987168673873e-06
76,1723,0.871248327487824
77,1723,5.73296235379237e-06
78,1723,8.07780319494038e-05
79,1723,0.466898707476033
80,1723,0.806947614281377
83,1723,1.70007549952995e-05
84,1723,0.0847457950117622
85,1723,0.784460217812643
86,1723,0.393463659877099
87,1723,0.999855873916136
88,1723,0.946023999155678
89,1723,0.523214121282414
90,1723,0.155794184047363
91,1723,0.987103208502679
92,1723,0.502584973782022
93,1723,0.371282481158778
94,1723,0.0482432815114327
95,1723,0.347704761876389
97,1723,6.23535062455056e-05
98,1723,0.0231737375142482
99,1723,0.979616676573166
100,1723,1.968979222855e-05
102,1723,0.704631388553997
104,1723,0.0368621652803131
105,1723,0.0327388615936001
106,1723,0.0131549019461541
107,1723,2.58907257747827e-12
109,1723,1.97832339058801e-05
110,1723,0.169036062983503
1,1724,4.40573076143992e-07
7,1724,0.987929229937164
11,1724,0.844426065181411
16,1724,0.00606037545081541
17,1724,8.71945733285404e-07
23,1724,0.156171542952728
24,1724,0.00473984657400755
29,1724,6.00627817007775e-08
30,1724,4.35537776737785e-05
31,1724,0.00842559694597055
34,1724,0.0375390740125534
38,1724,0.996285537549923
45,1724,0.0162214626006081
46,1724,0.00291718576681688
49,1724,0.0571260440245931
51,1724,0.00459444759389093
52,1724,0.126120065027496
58,1724,1.06202686494644e-08
59,1724,0.0129239509926126
62,1724,0.361370680394257
68,1724,0.199512719751054
69,1724,4.25704698831496e-05
76,1724,0.0409413127813446
80,1724,1.55052680266809e-07
84,1724,0.775466584965918
87,1724,0.000192246010423993
88,1724,0.268069865319749
92,1724,0.298497045796029
93,1724,0.22196061533386
94,1724,0.0710628195923352
98,1724,0.000148194035341957
105,1724,0.0870550412969229
106,1724,1.24818872421687e-05
111,1724,0.574305041320701
5,1725,4.13749670379038e-09
6,1725,0.000140782423499259
10,1725,0.687263891987805
11,1725,0.0533646057268207
12,1725,0.000984196694816792
16,1725,0.990031196717292
17,1725,1.98648228177234e-05
18,1725,0.00145176592590359
21,1725,0.00929327260664713
28,1725,1.06108659915005e-07
31,1725,3.40151415088971e-08
35,1725,1.73698939190899e-14
37,1725,0.153135434318586
38,1725,9.31125628394209e-06
40,1725,0.0720215164117102
42,1725,0.000777976374577188
43,1725,0.00763790227772977
48,1725,2.64746621351443e-05
52,1725,0.00680837506339983
53,1725,0.00969960434184554
54,1725,0.00296662469074655
55,1725,0.00300470290309103
59,1725,0.00121488216047216
64,1725,3.32958444246802e-06
68,1725,4.50782188999856e-07
69,1725,0.99996827307084
70,1725,0.958329936957189
71,1725,0.0819096171788117
80,1725,1.83167463868457e-06
84,1725,0.0942592544871112
87,1725,7.03224932274927e-11
89,1725,7.42694066634534e-05
90,1725,0.0025057585982381
91,1725,0.000158435173309321
93,1725,0.00937970423378068
94,1725,0.000422760807347173
98,1725,0.0222655664536754
101,1725,0.0141296503600131
102,1725,0.22798746322161
109,1725,0.563756321925656
111,1725,0.0797800887169435
1,1726,0.0659370525987826
5,1726,0.999999999999378
7,1726,7.95330199200563e-05
8,1726,0.005254842000057
10,1726,0.000268916987393887
11,1726,0.212616775442886
16,1726,0.0540874558999379
18,1726,3.13688188108767e-07
27,1726,0.000248096629902282
29,1726,0.00216712638756354
31,1726,0.00912928597175768
34,1726,0.063793492056892
39,1726,0.00154359303985829
40,1726,0.249422923447268
50,1726,8.10930592007853e-05
52,1726,0.597773291712533
54,1726,0.0163755219594121
62,1726,0.00430228770721835
64,1726,0.00830012314062318
65,1726,0.0501013031282062
66,1726,0.00031594925313671
68,1726,0.0585981433368784
71,1726,0.000430313523771842
74,1726,0.0432086938301371
75,1726,0.00262043339246047
77,1726,0.000196177942064301
78,1726,0.000908741986364013
80,1726,3.36551850691602e-05
81,1726,0.981986158341183
90,1726,6.83350250143174e-06
92,1726,1.03069307627625e-07
3,1727,0.0102674985382846
4,1727,0.00211479107622716
7,1727,0.000470688367947502
8,1727,5.02185411379715e-06
11,1727,0.00805413581914647
13,1727,0.000250710401762249
17,1727,9.62273553284826e-12
18,1727,9.07325198116706e-06
21,1727,0.760250685467665
29,1727,0.0111257869110153
30,1727,0.856835782346133
33,1727,0.184414641477943
43,1727,0.000953091653501932
45,1727,0.0225797251494045
52,1727,0.559024402488049
53,1727,0.0426816019514983
59,1727,0.747280111794411
64,1727,9.45834644377166e-06
67,1727,0.0144102507787559
68,1727,0.0129657636645801
72,1727,0.00024397965718192
73,1727,0.999999999727443
75,1727,2.08456538968074e-10
77,1727,5.49713305409725e-07
78,1727,5.22068830618248e-05
88,1727,0.0367306599297122
92,1727,0.000121291346927974
95,1727,0.922364548608002
98,1727,0.186310646424051
101,1727,0.00123906559006304
105,1727,0.0083417928738511
106,1727,0.000990046827495595
108,1727,2.24933982970638e-05
109,1727,0.125176171919459
